Date Time,Open,High,Low,Close
Time: 15:15:00.000 Date: 2018-01-04,0.71357,0.71387,0.71356,0.71383
Time: 15:16:00.000 Date: 2018-01-04,0.71382,0.71384,0.71373,0.71373
Time: 15:17:00.000 Date: 2018-01-04,0.71372,0.71373,0.71371,0.71373
Time: 15:18:00.000 Date: 2018-01-04,0.71372,0.71376,0.71371,0.71372
Time: 15:19:00.000 Date: 2018-01-04,0.71373,0.71373,0.71364,0.71366
Time: 15:20:00.000 Date: 2018-01-04,0.71365,0.71374,0.71362,0.71366
Time: 15:21:00.000 Date: 2018-01-04,0.71365,0.71418,0.71365,0.71417
Time: 15:22:00.000 Date: 2018-01-04,0.71416,0.71416,0.71388,0.71389
Time: 15:23:00.000 Date: 2018-01-04,0.7139,0.71404,0.71388,0.7139
Time: 15:24:00.000 Date: 2018-01-04,0.71388,0.71419,0.71388,0.71411
Time: 15:25:00.000 Date: 2018-01-04,0.71409,0.71434,0.71409,0.71421
Time: 15:26:00.000 Date: 2018-01-04,0.71422,0.71428,0.71417,0.71419
Time: 15:27:00.000 Date: 2018-01-04,0.71418,0.71419,0.71416,0.71416
Time: 15:28:00.000 Date: 2018-01-04,0.71413,0.71416,0.71413,0.71414
Time: 15:29:00.000 Date: 2018-01-04,0.71413,0.71422,0.71413,0.71416
Time: 15:30:00.000 Date: 2018-01-04,0.71415,0.71419,0.71408,0.71414
Time: 15:31:00.000 Date: 2018-01-04,0.71413,0.71416,0.71407,0.7141
Time: 15:32:00.000 Date: 2018-01-04,0.71411,0.71413,0.71395,0.71395
Time: 15:33:00.000 Date: 2018-01-04,0.71396,0.71404,0.71394,0.71403
Time: 15:34:00.000 Date: 2018-01-04,0.71401,0.71403,0.71398,0.71401
Time: 15:35:00.000 Date: 2018-01-04,0.714,0.71408,0.714,0.71406
Time: 15:36:00.000 Date: 2018-01-04,0.71407,0.71426,0.71407,0.71417
Time: 15:37:00.000 Date: 2018-01-04,0.71422,0.71424,0.71396,0.71397
Time: 15:38:00.000 Date: 2018-01-04,0.714,0.71423,0.71396,0.71416
Time: 15:39:00.000 Date: 2018-01-04,0.71415,0.71419,0.71411,0.71419
Time: 15:40:00.000 Date: 2018-01-04,0.7142,0.71429,0.71417,0.71429
Time: 15:41:00.000 Date: 2018-01-04,0.71428,0.71436,0.71422,0.71434
Time: 15:42:00.000 Date: 2018-01-04,0.71435,0.71435,0.71422,0.71432
Time: 15:43:00.000 Date: 2018-01-04,0.71431,0.71433,0.7141,0.71421
Time: 15:44:00.000 Date: 2018-01-04,0.71422,0.71422,0.71413,0.71419
Time: 15:45:00.000 Date: 2018-01-04,0.71418,0.7143,0.71413,0.71429
Time: 15:46:00.000 Date: 2018-01-04,0.71428,0.71446,0.71428,0.71445
Time: 15:47:00.000 Date: 2018-01-04,0.71446,0.71477,0.71446,0.71474
Time: 15:48:00.000 Date: 2018-01-04,0.71473,0.71473,0.71458,0.71463
Time: 15:49:00.000 Date: 2018-01-04,0.71465,0.71479,0.71465,0.71469
Time: 14:25:00.000 Date: 2018-01-05,0.71679,0.71679,0.71669,0.71671
Time: 14:26:00.000 Date: 2018-01-05,0.71672,0.71677,0.71664,0.71675
Time: 14:27:00.000 Date: 2018-01-05,0.71674,0.71691,0.7167,0.7168
Time: 14:28:00.000 Date: 2018-01-05,0.71677,0.71679,0.7167,0.71677
Time: 14:29:00.000 Date: 2018-01-05,0.71676,0.71676,0.71661,0.71668
Time: 14:30:00.000 Date: 2018-01-05,0.71669,0.71692,0.71669,0.71681
Time: 14:31:00.000 Date: 2018-01-05,0.71685,0.71701,0.71685,0.71701
Time: 14:32:00.000 Date: 2018-01-05,0.71699,0.71699,0.71672,0.71672
Time: 14:33:00.000 Date: 2018-01-05,0.71671,0.71672,0.71659,0.71663
Time: 14:34:00.000 Date: 2018-01-05,0.71662,0.71662,0.71655,0.71662
Time: 14:35:00.000 Date: 2018-01-05,0.71663,0.71665,0.71633,0.71633
Time: 14:36:00.000 Date: 2018-01-05,0.71634,0.71654,0.71632,0.71653
Time: 14:37:00.000 Date: 2018-01-05,0.71652,0.7166,0.71649,0.71657
Time: 14:38:00.000 Date: 2018-01-05,0.71655,0.71656,0.71643,0.71644
Time: 14:39:00.000 Date: 2018-01-05,0.71645,0.71661,0.71643,0.7165
Time: 14:40:00.000 Date: 2018-01-05,0.71649,0.7166,0.71643,0.7166
Time: 14:41:00.000 Date: 2018-01-05,0.71657,0.71664,0.71657,0.71661
Time: 14:42:00.000 Date: 2018-01-05,0.71662,0.71664,0.71662,0.71663
Time: 14:43:00.000 Date: 2018-01-05,0.71662,0.71663,0.7165,0.71651
Time: 14:44:00.000 Date: 2018-01-05,0.71652,0.71662,0.71652,0.71658
Time: 14:45:00.000 Date: 2018-01-05,0.71657,0.71658,0.71652,0.71657
Time: 14:46:00.000 Date: 2018-01-05,0.71656,0.7166,0.7165,0.71652
Time: 14:47:00.000 Date: 2018-01-05,0.71651,0.71652,0.71644,0.71645
Time: 14:48:00.000 Date: 2018-01-05,0.71646,0.71653,0.71645,0.71648
Time: 14:49:00.000 Date: 2018-01-05,0.71646,0.71648,0.71622,0.71622
Time: 14:50:00.000 Date: 2018-01-05,0.71623,0.71625,0.71605,0.71607
Time: 14:51:00.000 Date: 2018-01-05,0.71606,0.71621,0.71606,0.71615
Time: 14:52:00.000 Date: 2018-01-05,0.71616,0.71617,0.71611,0.71613
Time: 14:53:00.000 Date: 2018-01-05,0.71611,0.71611,0.71595,0.71601
Time: 14:54:00.000 Date: 2018-01-05,0.71602,0.71607,0.71597,0.71605
Time: 14:55:00.000 Date: 2018-01-05,0.71604,0.71621,0.71597,0.71611
Time: 14:56:00.000 Date: 2018-01-05,0.71612,0.71618,0.71604,0.71604
Time: 14:57:00.000 Date: 2018-01-05,0.71603,0.71606,0.71588,0.7159
Time: 14:58:00.000 Date: 2018-01-05,0.71591,0.71599,0.71589,0.71599
Time: 14:59:00.000 Date: 2018-01-05,0.71598,0.7163,0.71597,0.7163
Time: 15:00:00.000 Date: 2018-01-05,0.71645,0.71659,0.71614,0.71623
Time: 15:01:00.000 Date: 2018-01-05,0.71622,0.71644,0.71621,0.71642
Time: 15:02:00.000 Date: 2018-01-05,0.7164,0.71644,0.71638,0.71644
Time: 15:03:00.000 Date: 2018-01-05,0.71645,0.71654,0.71645,0.71653
Time: 15:04:00.000 Date: 2018-01-05,0.71654,0.71666,0.71645,0.71651
Time: 15:05:00.000 Date: 2018-01-05,0.71646,0.71651,0.71635,0.71646
Time: 15:06:00.000 Date: 2018-01-05,0.71644,0.71662,0.71644,0.71661
Time: 15:07:00.000 Date: 2018-01-05,0.71662,0.71673,0.7166,0.71667
Time: 15:08:00.000 Date: 2018-01-05,0.71666,0.71697,0.71666,0.71688
Time: 15:09:00.000 Date: 2018-01-05,0.7169,0.71706,0.7169,0.71706
Time: 15:10:00.000 Date: 2018-01-05,0.71708,0.71712,0.71704,0.71706
Time: 15:11:00.000 Date: 2018-01-05,0.71705,0.71706,0.71703,0.71705
Time: 15:12:00.000 Date: 2018-01-05,0.71707,0.71713,0.71704,0.71713
Time: 15:13:00.000 Date: 2018-01-05,0.71712,0.71719,0.71712,0.71717
Time: 15:14:00.000 Date: 2018-01-05,0.7172,0.7172,0.71703,0.71703
Time: 15:15:00.000 Date: 2018-01-05,0.71704,0.71715,0.71703,0.71715
Time: 15:16:00.000 Date: 2018-01-05,0.71714,0.71721,0.71705,0.71708
Time: 15:17:00.000 Date: 2018-01-05,0.71709,0.71727,0.71709,0.71726
Time: 15:18:00.000 Date: 2018-01-05,0.71725,0.71737,0.71725,0.71728
Time: 15:19:00.000 Date: 2018-01-05,0.71729,0.71735,0.71721,0.71722
Time: 15:20:00.000 Date: 2018-01-05,0.71721,0.71724,0.71711,0.71718
Time: 15:21:00.000 Date: 2018-01-05,0.71717,0.71719,0.71716,0.71717
Time: 15:22:00.000 Date: 2018-01-05,0.71719,0.71719,0.71706,0.71707
Time: 15:23:00.000 Date: 2018-01-05,0.71706,0.71725,0.71704,0.71724
Time: 15:24:00.000 Date: 2018-01-05,0.71726,0.71728,0.71707,0.71708
Time: 15:25:00.000 Date: 2018-01-05,0.71709,0.71713,0.717,0.71701
Time: 15:26:00.000 Date: 2018-01-05,0.71703,0.71706,0.71691,0.71692
Time: 15:27:00.000 Date: 2018-01-05,0.71693,0.71699,0.71689,0.71697
Time: 15:28:00.000 Date: 2018-01-05,0.71698,0.71698,0.71692,0.71693
Time: 15:29:00.000 Date: 2018-01-05,0.71694,0.71697,0.71692,0.71696
Time: 15:30:00.000 Date: 2018-01-05,0.71695,0.71696,0.71689,0.7169
Time: 15:31:00.000 Date: 2018-01-05,0.71692,0.71696,0.71684,0.71684
Time: 15:32:00.000 Date: 2018-01-05,0.71683,0.71706,0.71681,0.717
Time: 15:33:00.000 Date: 2018-01-05,0.71701,0.71704,0.71688,0.71689
