Date Time,Open,High,Low,Close
Time: 17:42:00.000 Date: 2018-01-05,19.2317,19.2317,19.225,19.2267
Time: 17:43:00.000 Date: 2018-01-05,19.2266,19.2268,19.21993,19.2246
Time: 17:44:00.000 Date: 2018-01-05,19.225,19.2252,19.2235,19.2246
Time: 17:45:00.000 Date: 2018-01-05,19.2259,19.2266,19.2189,19.2189
Time: 17:46:00.000 Date: 2018-01-05,19.219,19.219,19.2155,19.2165
Time: 17:47:00.000 Date: 2018-01-05,19.2171,19.2202,19.2166,19.21838
Time: 17:48:00.000 Date: 2018-01-05,19.21819,19.22239,19.21698,19.22229
Time: 17:49:00.000 Date: 2018-01-05,19.2233,19.22341,19.22063,19.22157
Time: 17:50:00.000 Date: 2018-01-05,19.2223,19.22453,19.2206,19.22275
Time: 17:51:00.000 Date: 2018-01-05,19.22264,19.2237,19.22264,19.2235
Time: 17:52:00.000 Date: 2018-01-05,19.2243,19.2253,19.221,19.22129
Time: 17:53:00.000 Date: 2018-01-05,19.22153,19.2222,19.2212,19.2214
Time: 17:54:00.000 Date: 2018-01-05,19.22177,19.2245,19.2203,19.2232
Time: 17:55:00.000 Date: 2018-01-05,19.22252,19.22252,19.21885,19.21891
Time: 17:56:00.000 Date: 2018-01-05,19.21871,19.21963,19.2153,19.21625
Time: 17:57:00.000 Date: 2018-01-05,19.21572,19.21599,19.2129,19.2141
Time: 17:58:00.000 Date: 2018-01-05,19.2137,19.2137,19.21267,19.21286
Time: 17:59:00.000 Date: 2018-01-05,19.21265,19.21285,19.21235,19.21274
Time: 18:00:00.000 Date: 2018-01-05,19.21255,19.21265,19.21214,19.21241
Time: 18:01:00.000 Date: 2018-01-05,19.21202,19.2174,19.21184,19.21608
Time: 18:02:00.000 Date: 2018-01-05,19.21628,19.21628,19.21558,19.21559
Time: 18:03:00.000 Date: 2018-01-05,19.21563,19.21567,19.215,19.21532
Time: 18:04:00.000 Date: 2018-01-05,19.2153,19.2163,19.2151,19.2163
Time: 18:05:00.000 Date: 2018-01-05,19.2165,19.21653,19.21576,19.216
Time: 18:06:00.000 Date: 2018-01-05,19.2161,19.2173,19.21582,19.2167
Time: 18:07:00.000 Date: 2018-01-05,19.21662,19.21713,19.2166,19.21686
Time: 18:08:00.000 Date: 2018-01-05,19.21667,19.21853,19.2166,19.21853
Time: 18:09:00.000 Date: 2018-01-05,19.21936,19.21979,19.21561,19.2163
Time: 18:10:00.000 Date: 2018-01-05,19.217,19.2171,19.21577,19.2171
Time: 18:11:00.000 Date: 2018-01-05,19.217,19.21856,19.2167,19.2174
Time: 18:12:00.000 Date: 2018-01-05,19.21812,19.2182,19.21812,19.2182
Time: 18:13:00.000 Date: 2018-01-05,19.2183,19.2183,19.2162,19.21812
Time: 18:14:00.000 Date: 2018-01-05,19.21791,19.2192,19.2177,19.2178
Time: 18:15:00.000 Date: 2018-01-05,19.2177,19.219,19.2177,19.219
Time: 18:16:00.000 Date: 2018-01-05,19.2188,19.2193,19.2188,19.219
